Author_id,Name
11985,TRUE KELLEY
11986,STEPHEN LAWS
11987,RONALD GOTTESMAN
11988,GRAHAM LORD
11989,DAVID BROOKS
11990,DAVID HOMEL
11991,GAIL SCOTT
11992,NELSON MANDELA
11993,BERNICE JOHNSON REAGON
11994,STING
11995,ANNE GARRELS
11996,DAYNA CURRY
11997,HEATHER MERCER
11998,STACY MATTINGLY
11999,HERMAN MILLER
12000,DEBRA DOYLE
12001,H. MILLER
12002,EZRA WHITEMAN
12003,NORMAN NODE
12004,EVELYN GOODMAN
12005,KAREN KARBIENER
12006,HARRIET BEECHER STO
12007,CAROLINE KNAPP
12008,JOHN WHITE
12009,DOROTHY WEST
12010,ISABEL FONSECA
12011,BEVERLEY NAIDOO
12012,ERIC VELASQUEZ
12013,MIKE LESTER
12014,JR  BILL MARTIN
12015,JOHN ARCHAMBAULT
12016,NINA BERNSTEIN
12017,CHIP SILVERMAN
12018,WALT DISNEY
12019,JD BISIGNANI
12020,ROBERT NILSEN
12021,MARGARET MINER
12022,HUGH RAWSON
12023,MARIANNE LARNED
12024,COLIN POWELL
12025,MARIA
12026,STUART MILLER
12027,GEOFFREY MOSS
12028,PATRICIA MEYER SPACKS
12029,ALFRED BIRNBAUM
12030,JAMIE STAMPER
12031,ROBERT BYRNE
12032,TERESSA SKELTON
12033,JON SPOELSTRA
12034,ROBERT SMITH
12035,JEAN HORTENSE SELIGMANN
12036,PAUL S. NEWMAN
12037,ANNIE GUENTHER
12038,MABEL WATTS
12039,JOE EWERS
12040,WESTERN PUBLISHING
12041,AL ANDERSEN
12042,DON FERGUSON
12043,PETER EMSLIE
12044,SUSAN HIGHTOWER
12045,MATT NOVAK
12046,TEDDY MARGULIES
12047,STUDIO ORLANDO
12048,CRAIG MCCRACKEN
12049,LAUREN FAUST
12050,RICK DETORIE
12051,TEDDY SLATER
12052,TOM LAPADULA
12053,MARGARET A. HARTELIUS
12054,HARRY MCNAUGHT
12055,STEVE METZGER
12056,STEVEN KROLL
12057,JENI BASSETT
12058,FREYA LITTLEDALE
12059,FREYA L
12060,BG FORD
12061,LEONE CASTELL ANDERSON
12062,EUGENIE (ILLUSTRATOR)
12063,ANN BRAYBROOKS
12064,ARKADIA
12065,DAVID KORR
12066,JOE MATHIEU
12067,CHARI SUE
12068,RICHARD COURTNEY
12069,TRISH COURTNEY
12070,A. DELANEY
12071,JON STONE
12072,MICHAEL SMOLLIN
12073,EDENS
12074,VARIOUS AUTHORS
12075,TORI AMOS
12076,MARTIN SCOT KOSINS
12077,SYDNEY TAYLOR
12078,HELEN JOHN
12079,MARCIE CARROLL
12080,FREDERICK CREWS
12081,ANDY WARHOL
12082,EDITH THACHER HURD
12083,TIBOR GERGE
12084,GEORGE BOOTH
12085,SACHI FUKUDA
12086,GREG CRITSER
12087,MARK D. SANDERS
12088,TIA SILLERS
12089,MARIAN ENGEL
12090,SUSAN SCHADE
12091,CHARLOTTE ZOLOTOW
12092,WILLIAM PENE DU BOIS
12093,GRAHAM OAKLEY
12094,JOAN CLARKE
12095,ANDREW MATZNER
12096,OLIVER STONE
12097,SAMUEL H. ELBERT
12098,MARGARET CHO
12099,NTOZAKE SHANGE
12100,RON CLARK
12101,TED RALL
12102,GREG HYLAND
12103,DAVID SIMON
12104,EDWARD BURNS
12105,ADRIAN NICOLE LEBLANC
12106,MICHAEL FRY
12107,GREGORY WHITE SMITH
12108,STEVEN W. NAIFEH
12109,DANIEL BAXTER
12110,RUTH HARRIS
12111,CARELLIN BROOKS
12112,TIM CAHILL
12113,TOM BODETT
12114,PETER N. FORMAN
12115,SHARON LINNEA
12116,ROB
12117,GEORGE P. PELECANOS
12118,GEORGE PELECANOS
12119,JAMES H. ENGLISH
12120,MARYANN CUSIMANO
12121,JODI ENDICOTT
12122,HANS LOFFEL
12123,DOUG PEEBLES
12124,CURT SANBURN
12125,EILEEN CURRAN
12126,G. BRIAN KARAS
12127,JD CHRISTILIAN
12128,THOMAS SZOLLOSI
12129,KAREN MOLINE
12130,JAMES G. NOURSE
12131,EDNA BUCHANAN
12132,MITCHELL SMITH
12133,CHRISTOPHER HYDE
12134,MARGARET YORKE
12135,WILLIAM LASHNER
12136,BARBARA FISTER
12137,KYLE SPENCER
12138,EVAN I. SCHWARTZ
12139,TONY DUNBAR
12140,ELEANOR TAYLOR BLAND
12141,JIM KNIPFEL
12142,LOWEN CLAUSEN
12143,LOUISE A. DESALVO
12144,SAM CHAITON
12145,TERRY SWINTON
12146,CYNTHIA HARROD-EAGLES
12147,JOHN MILLER
12148,MARIANNE WIGGINS
12149,STEPHEN MILLER
12150,RD WINGFIELD
12151,BONNIE K. WINN
12152,SUZANNE CAREY
12153,S. ANDREW SWANN
12154,ANDREW BERGMAN
12155,CHARLES INGRID
12156,LIBBY HALL
12157,KIA MEAUX
12158,JIM BORGMAN
12159,BUNTY HOWEARTH
12160,CK STEAD
12161,SKY LEE
12162,TONG SU
12163,WILLIAM CAUNITZ
12164,ROBIN BURCELL
12165,JAMES TERTIUS DEKAY; JAMES TERTIUS DE KAY
12166,BILL FITZHUGH
12167,JEANNE BRASELTON
12168,LARRY KEENAN
12169,STEPHANIE JOHNSON
12170,JULIE CANNON
12171,D. BC PIERRE
12172,ALISA VALDES-RODRIGUEZ
12173,PATRICIA GRACE
12174,JULIE OTSUKA
12175,MARILYN DUCKWORTH
12176,GEORGIA BYNG
12177,PAT ROSS
12178,PHILIP SUGDEN
12179,HUSTON CURTISS
12180,MICHAEL CART
12181,LESLEA NEWMAN
12182,M. HARDWICK
12183,OWEN CHASE
12184,IOLA HAVERSTICK
12185,BETTY SHEPARD
12186,KATHARINE WEBER
12187,IJ PARKER
12188,BRAD GOOCH
12189,DANN HAZEL
12190,ELIZABETH GILBERT
12191,AMY BORKOWSKY
12192,ANNA L. WALDO
12193,EMINE SEVGI OZDAMAR
12194,DONNA ANDREWS
12195,HOLLY PAYNE
12196,JOHN MARINO
12197,TINA COHEN
12198,STEVAN ELDRED-GRIGG
12199,JOHN WELTER
12200,JOSE RAUL BERNARDO
12201,IRENE ALLEN
12202,DOUGLAS WYNN
12203,LILIAN NATTEL
12204,ALFRED NOYES
12205,CHARLES MIKOLAYCAK
12206,NICK SMITH
12207,YXTA MAYA MURRAY
12208,DENISE GIARDINA
12209,HAROLD PINTER
12210,P. G WODEHOUSE
12211,SIMON DOONAN
12212,HOLLY HOBBIE
12213,ABBY BARDI
12214,JUDITH HENRY
12215,GRAHAM CAVENEY
12216,ELIZABETH HESS
12217,TERRENCE CHENG
12218,ART SPIEGELMAN
12219,DAVID DAVIDAR
12220,JEWELL PARKER RHODES
12221,EDWARD G. SEIDENSTICKER
12222,SELA WARD
12223,ANITA RAU BADAMI
12224,GARY OGDEN HARPER
12225,WAYNE JOHNSTON
12226,MICHAEL AUGUSTYN
12227,KURT DIEMBERGER
12228,PHILIPPE GARNER
12229,TOM CORCORAN
12230,BRAD DIMOCK
12231,PAULETTE JILES
12232,FRANK MONACO
12233,RICHARD L. MILLER
12234,DAVID LETTERMAN
12235,LISA HUANG FLEISCHMAN
12236,AKIMITSU TAKAGI
12237,DAN HURLEY
12238,SHERRY SONTAG
12239,CHRISTOPHER DREW
12240,ANNETTE LAWRENCE DR
12241,CAMILLE GERALDI
12242,CAROL BURRIS
12243,EARL MURRAY
12244,DR. PEDRO JOSE GREER JR.
12245,LIZ BALMACEDA
12246,DEBBIE MORRIS
12247,GREGG LEWIS
12248,NIK C. COLYER
12249,MARK PAYNE
12250,CARA WILSON
12251,OTTO FRANK
12252,DEBBY JONES
12253,JACKIE KENDALL
12254,PETE DEXTER
12255,MIRIAM SOKOL
12256,HANOCH MCCARTY
12257,ME
12258,RICK PITINO
12259,MARY KAY MCCOMAS
12260,IRIS R. DART
12261,ELISABETH EAVES
12262,OCTAVE MIRBEAU
12263,DOUGLAS JARMAN
12264,ALLEN WEINSTEIN
12265,ALEXANDER VASSILIEV
12266,S.A.R.K.
12267,EINAR HAUGEN
12268,GUDRUN HOVDE GVALE
12269,JOHN F. BAYER
12270,SHIRLEY WORRALL
12271,JAMES SCOTT BELL
12272,MARY ENGELBREIT
12273,ROBERT EISENBERG
12274,J. GREGORY KEYES
12275,GARETH DAVIES-MORRIS
12276,JOHN REED
12277,GEORGE HARRAR
12278,PAMELA RAFAEL BERKMAN
12279,THOMAS SANCHEZ
12280,JOHN BURGOYNE
12281,PAUL LEVINSON
12282,MARTHA POWERS
12283,SEMBENE OUSMANE
12284,MARGOT PATTERSON DOSS
12285,RAFAEL COURTOISIE
12286,MR. AL BIONDI
12287,AL BIONDI
12288,ANA?S. NIN
12289,CHERRY ADAIR
12290,LARS EIGHNER
12291,GERALDINE KUDAKA
12292,JIM CURTIN
12293,JAMES J. CURTIN
12294,RENATA GINTER
12295,NICK TOSCHES
12296,DANIEL AKST
12297,CRISTOPHER STASHEFF
12298,TARA K. HARPER
12299,JOSEPH BRYANT
12300,SANDRA BERNHARD
12301,LOUISE REDD
12302,CAROL ANN LEE
12303,LINDA WOLFE
12304,GUY VANDERHAEGHE
12305,MARY LADD GAVELL
12306,JERRY HOPKINS
12307,ROBERT SHAPARD
12308,HULTON GETTY
12309,JOSEPHINE GATTUSO HENDIN
12310,MARY JO BONA
12311,REBECCA STOWE
12312,ARLENE J. CHAI
12313,MIKHAIL LERMONTOV
12314,PAUL FOOTE
12315,GLORIA MALLETTE
12316,JEFF LEELAND
12317,APRIL SINCLAIR
12318,PROFESSOR JOHN BARTH
12319,MICHAEL GRANT JAFFE
12320,WILLIAM JOYCE
12321,BEN BRADLEE
12322,SCOTT R. RUSSELL
12323,JOE CONASON
12324,UWE TIMM
12325,PETER TEGEL
12326,JOHN LENNON
12327,IM PEEVED
12328,ED STRNAD
12329,DAVID MALOUF
12330,DAVID CHILTON
12331,元阳
12332,ERIC SHIRAEV
12333,GERALD L. BOYD
12334,GERALD LEE BOYD
12335,JAIMY GORDON
12336,DAN FRANCK
12337,SUSAN CHEEVER
12338,CLAUDIA SHEAR
12339,GENE HACKMAN
12340,DANIEL LENIHAN
12341,JOHN DOWDEE
12342,MARCIA KAMIEN
12343,SEAMUS DEANE
12344,CULINARY INSTITUTE OF AMERICA
12345,DONALD ANTRIM
12346,ROBERT LOPSHIRE
12347,STEPHANIE TRUE PETERS
12348,REG SANDLAND
12349,BILL DAHL
12350,WELDON A. MCDOUGAL III
12351,LORA BRODY
12352,LOIS ELLEN FRANK
12353,EARL W. EMERSON
12354,ANDREW S. GROVE
12355,MARK KURLANSKY
12356,BOB EGGLETON
12357,NIGEL SUCKLING
12358,RUTHANNE LUM MCCUNN
12359,JEAN PARE
12360,ELLIOTT ROOSEVELT
12361,MYRNA OAKLEY
12362,STANLEY KAPLAN
12363,GENEEN ROTH
12364,MARTIN DUNFORD
12365,JACK HOLLAND
12366,STACEY RICHTER
12367,ROLAND GARY JONES
12368,ARL MODICA MATTHEWS
12369,LINNEA LUNDGREN
12370,LAURA KRAEMER
12371,ELLEN SLEZAK
12372,ELIZABETH POMADA
12373,MICHAEL LARSEN
12374,DOUGLAS KEISTER
12375,MARION OWEN
12376,CINDY
12377,KAKUZO OKAKURA
12378,ROBERT W. SNYDER
12379,WENDY HORNSBY
12380,PAULA MARANTZ COHEN
12381,SUSAN SHAUGHNESSY
12382,MERIDEL LE SUEUR
12383,IAN C. ELLIS
12384,AM HOMES
12385,TESS GALLAGHER
12386,HELEN DUNMORE
12387,ROBERT ELLIS GORDON
12388,MICHAEL STEARNS
12389,ADELA VENGANA
12390,GIL REAVILL
12391,MICHAEL YAMASHITA
12392,RAINER EISENSCHMID
12393,KARL BAEDEKER
12394,JAMIE S. RICH
12395,ANDI WATSON
12396,SCOTT MORSE
12397,JUDD WINICK
12398,LAURA DAY
12399,HARI KUNZRU
12400,ROBIN GOLDSTEIN
12401,DR. JAMES DOBSON
12402,JULIE TAYLOR
12403,NIKOLAJ FROBENIUS
12404,TOM GLAZER
12405,LENDON SMITH MD
12406,KAY BAXTER
12407,LUCY BAUER FOOTLIK
12408,HEIDI-MARIE BLACKWEL
12409,JOHN KULKA
12410,NATALIE DANFORD
12411,JOHN POWELL
12412,NANCY RICHLER
12413,SANDRA BENITEZ
12414,ALLEN DEHART
12415,BRUCE SUNDQUIST
12416,BEN JONSON
12417,ROGER HOLDSWORTH
12418,ALAN V. HEWAT
12419,ANGELA NISSEL
12420,ART LEE
12421,CLAIRE DAVIS
12422,HELEN BANES
12423,DIANE FITZGERALD
12424,JULIA WILKINSON
12425,JOHN KING
12426,NURUDDIN FARAH
12427,JOYCE GOLDSTEIN
12428,HALLDOR LAXNESS
12429,CAROL FRIEBERG
12430,MARGARET B. BLACKMAN
12431,FLORENCE E. DAVIDSON
12432,LAURIE FOOS
12433,JOHN B. KEANE
12434,CHUCK SHEPHERD
12435,ELIZABETH NIXON WEAVER
12436,SOL GORDON
12437,ALEXANDER LOCKHART
12438,KURBAN SAID
12439,JENIA GRAMAN
12440,BEN SHERWOOD
12441,JOAN
12442,CRAIG CLAIBORNE
12443,MARC MAPPEN
12444,JILL MCCORKLE
12445,LAWRENCE NORFOLK
12446,TOM HENRY
12447,GRETA GUZEK
12448,PACO UNDERHILL
12449,KATHLEEN ALCALA
12450,FAITH SULLIVAN
12451,MARIA FLOOK
12452,ROGER RAPOPORT
12453,MARGUERITA CASTANERA
12454,MARY MORRIS
12455,JA
12456,TAMA JANOWITZ
12457,MARTY WESTERMAN
12458,ANTON CHEKHOV
12459,ANN DUNNIGAN
12460,ERNEST J. SIMMONS
12461,M. FK FISHER
12462,NINO LO BELLO
12463,CHRISTOPHER MORLEY
12464,IONICUS - JOSHUA ARMITAGE;
12465,MARLYS MILLHISER
12466,JEANNE K. HANSON
12467,BARBARA MYERHOFF
12468,AMBER COVERDALE SUMRALL
12469,PATRICIA VECCHIONE
12470,DEE WELLS
12471,PETER CANBY
12472,JERRY BIEDERMAN
12473,LORIN MICHELLE BIEDERMAN
12474,GREGORY GIBSON
12475,SALLY MORNINGSTAR
12476,MARTHA OSTENSO
12477,DAVID ARNASON
12478,MARLY SWICK
12479,SANDI TOKSVIG
12480,JILL PATON WALSH
12481,ELIYAHU GOLDRATT
12482,RANI MANICKA
12483,SAXTON JUDITH
12484,MARCUS SIEFF
12485,RONNIE BARKER
12486,COLIN WHITE
12487,LAURIE BOUCKE
12488,DAVID HAMPSHIRE
12489,CARL LOMBARD
12490,DIPIKA MUKHERJEE
12491,KIRPAL SINGH
12492,MA QUAYAM
12493,DAYNA DUNBAR
12494,ACTON FIGUEROA
12495,DIANE HAMMOND
12496,THOMAS ADCOCK
12497,MARGARET SNYDER
12498,KARIN SLAUGHTER
12499,AMANDA BROWNFIELD
12500,ROSE CONNORS
12501,PAT BOOTH
12502,MATTHEW RETTENMUND
12503,NIGEL CAWTHORNE
12504,LESLIE GOULD
12505,KIM WONG KELTNER
12506,KATHY PEEL
12507,BETH HILGARTNER
12508,CLAUDIA PATTISON
12509,TERESA MCCLAIN WATSON
12510,JEAN THOMPSON
12511,BRIAN KILCOMMONS
12512,SARAH WILSON
12513,RICHARD T. PIENCIAK
12514,GEORGE ANASTASIA
12515,LAGOON BOOKS
12516,PETER BURTON
12517,MARY-KATE OLSEN
12518,CAROL THOMPSON
12519,ANNIE AUERBACH
12520,MARK O'HARE
12521,STEVEN BANKS
12522,CLINT BOND
12523,PATRICIA MACDONALD
12524,PATRICK LESTEWKA
12525,RJ ROSENBLUM
12526,TANYA MARIA BARRIENTOS
12527,RAMSEY CAMPBELL
12528,CAROLINE LEAVITT
12529,LAUREN KELLY
12530,JAMES A. MOORE
12531,JILLIANE HOFFMAN
12532,CHRISTINA FITZPATRICK
12533,JESSICA BARKSDALE INCLAN
12534,LINDA NICHOLS
12535,WRATH JAMES WHITE
12536,MARK BILLINGHAM
12537,MARK NYKANEN
12538,MATTHEW STOKOE
12539,BLAKE CROUCH
12540,ANNE LECLAIRE
12541,JAMES KIDMAN
12542,DONNA VANLIERE
12543,GARY A. BRAUNBECK
12544,SEPHERA GIRON
12545,BARBARA BELL
12546,KEVIN YARBROUGH
12547,LUCY TAYLOR
12548,JUDY DUARTE
12549,MONICA J. O'ROURKE
12550,NEAL MCPHEETERS
12551,ELIZABETH STEFFEN
12552,PAUL BURRELL
12553,PATRICK DEMARCHELIER
12554,HANNAH ALEXANDER
12555,SHIRLEY PALMER
12556,VICTORIA PADE
12557,LAURA KASISCHKE
12558,ROBERT BOSWELL
12559,JUDITH H. MCQUOWN
12560,ANDREW HARPER
12561,JOSHUA GILDER
12562,KATE MORGENROTH
12563,TAYLOR KINCAID
12564,ANITRA SHEEN
12565,KEITH ABLOW
12566,CHARLES KING
12567,ZELDA LOCKHART
12568,PEGGY VINCENT
12569,JEFFREY KONVITZ
12570,JOSEPH GARBER
12571,SCOTT SMITH
12572,RANDALL ADAMS
12573,WILLIAM HOFFER
12574,MARILYN MONA HOFFER
12575,GLEN HIRSHBERG
12576,JENNIFER L. HOLM
12577,JERE LONGMAN
12578,JOHN SKIPP
12579,ELWOOD REID
12580,MANUELA DUNN-MASCETTI
12581,SAYED AA RAZWY
12582,ABDULLAH YUSUF ALI
12583,ANNE HRUSKA
12584,MALCOLM X
12585,ATTALLAH SHABAZZ
12586,MARIE-LUISE KREUTER
12587,MARC BEHM
12588,JOHN STEAKLEY
12589,ROB KEAN
12590,MARK KISTLER
12591,DONALD SENIOR
12592,MARY PACKARD
12593,JAMES MCILRATH
12594,SARAH JOSEPHA HALE
12595,BRUCE MCMILLAN
12596,JOHN FOLLAIN
12597,RITA CRISTOFARI
12598,MICHAEL CADER
12599,KIM BELLEFONTAINE
12600,PERHENRIK GURTH
12601,WILL OSBORNE
12602,DIANNE SNYDER
12603,ALLEN SAY
12604,HEIDI EY STEMPLE
12605,ROGER ROTH
12606,LINDA ASHMAN
12607,REGAN DUNNICK
12608,ELLEN SCHECTER
12609,MALCOLM YORKE
12610,LEE DAVIS
12611,IRA WOLFMAN
12612,PAUL MEISEL
12613,ELLEN LEVINE
12614,RICHARD WILLIAMS
12615,EDWARD FRASCINO
12616,ELIZABETH G. HAINSTOCK
12617,KEN WEBER
12618,ROGER PRIDDY
12619,ROBERT LEVINE
12620,ROBERT T. LEVINE
12621,MEREDITH HAMILTON
12622,PATRICIA BEATTY
12623,ANDREA IMMER
12624,BUTCH GUICE
12625,RUTH BEECHICK
12626,TOMIE DEPAOLA
12627,NANCY BOND
12628,BILL NYE
12629,IAN G. SAUNDERS
12630,BETH PECK
12631,NATALIE CARABETTA
12632,ERIK C. HAUGAARD
12633,DONNA M. JACKSON
12634,AUGUSTINE
12635,DR. WILLIAM BONADIO
12636,AVERY HART
12637,PAUL MANTELL
12638,ALEXANDRA M. TERZIAN
12639,JIM JORDAN
12640,KAREN ANDREOLA
12641,NAOMI BLACK
12642,NANCY KALISH
12643,LORETTA MOWAT
12644,LEISURE ARTS
12645,EDS. LEISURE ARTS
12646,MR. JIM WEIDMANN
12647,MR. KURT BRUNER
12648,MR. RON WILSON
12649,C. AKIYAMA
12650,N. AKIYAMA
12651,FUJIHIKO KANEDA
12652,RITA LAMPKIN
12653,CAROL AKIYAMA
12654,NOBUO AKIYAMA
12655,HIROKO STORM
12656,ROBERT TALLON
12657,IAN SHELDON
12658,BRUCE CAMPBELL
12659,ESMÉ RAJI CODELL
12660,PENNY SIMKIN
12661,BRIDGETTE SERVER
12662,BISHOP FULTON SHEEN
12663,JOHN BEEVERS
12664,LEE FAHNESTOCK
12665,NORMAN MACAFEE
12666,E. NESBITT
12667,HENRY GRAHAM
12668,GENNADY SPIRIN
12669,GIULIANA PELUCCHI
12670,GIULIANA PELUCHI
12671,ANTOINETTE BOSC
12672,BENEDICT J. GROESCHEL
12673,JAMES W. DEMERS
12674,MICHAEL D. O'BRIEN
12675,ANGELA C. SANTOMERO
12676,JENINE PONTILLO
12677,DAVID ISAACS
12678,LAURA BERQUIST
12679,SUSAN WISE BAUER
12680,PATTY MARTIROSIAN
12681,JAY WISE
12682,SHARON
12683,MEL GIBSON
12684,KEN DUNCAN
12685,TOM ALLEN
12686,MARCELLINO D'AMBROSIO
12687,MATTHEW PINTO
12688,JONATHAN STROUD
12689,JOAN YOUNGER MEEK
12690,HERTHA PAULI
12691,LENN REDMAN
12692,PHILIP WILKINSON
12693,SUSAN STRIKER
12694,EDWARD KIMMEL
12695,ELIZABETH HALLAM
12696,KIMBERLY HAHN
12697,SCOTT HAHN
12698,SARA WOOD
12699,CHRISTINE O' KEEFFE LAFSER
12700,PHYLLIS TICKLE
12701,DAVID CURRIE
12702,C. BERNARD RUFFIN
12703,MITCH PACWA
12704,RONDA CHERVIN
12705,PATRICK MADRID
12706,PATRICK MADRID (EDITOR)
12707,FOREWORD BY SCOTT HAHN
12708,GEOFF BENGE
12709,JANET BENGE
12710,ANN MCGOVERN
12711,TRACY SUGARMAN
12712,LESLIE RULE
12713,H. RIDER HAGGARD
12714,PAUL HOGARTH
12715,JACK HITT
12716,TONY HILLE
12717,EURIPIDES
12718,JOHN MCLEAN
12719,TE LAWRENCE
12720,CHARLES P. CURTIS JR.
12721,FERRIS GREENSLET
12722,MARIA BEESING
12723,ROBERT J. NOGOSEK
12724,PATRICK H. O'LEARY
12725,PIERRE-AMBROIS-FRANCOIS CHODERLOS DE LACLOS
12726,RICHAR
12727,MICHAEL ALLEN DYMMOCH
12728,LOUISE TAYLOR
12729,BARBARA E. COHEN
12730,PATRICIA INGHAM
12731,MANDELBAUM
12732,ROBERT M. QUACKENBUSH
12733,SARAH GRAVES
12734,ANDREW GLASS
12735,JANET FRANK
12736,JEFF ABBOTT
12737,GEORGE DOWNING
12738,KATHLEEN KEATING
12739,MIMI NOLAND
12740,EVELYN E. SMITH
12741,JAMES FOX
12742,JAN LYNETTE DARGATZ
12743,RAYMOND LAMONT-BROWN
12744,CONNIE FEDDERSON
12745,ROSS THOMAS
12746,SHELLEY FREYDONT
12747,LESILIE MEIER
12748,HOWARD PYLE
12749,ADAPTED VERSION BY ALEXA VILLANUEVA
12750,HARRIET LERNER
12751,SUZETTE TYLER
12752,STEPHEN HICKMAN
12753,FRAN LEBOWITZ
12754,LEO BUSCAGLIA
12755,KATE KLISE
12756,M. SARAH KLISE
12757,EMILY BRIGHTWELL
12758,CHRISTINE BREEN
12759,LOUIS B. WRIGHT
12760,VIRGINIA A. LA
12761,WOODWARD
12762,ALINE ROMANOS
12763,RONNI EISENBERG
12764,KATE KELLY
12765,CAROL GILLIGAN
12766,PETER RUSSELL
12767,BOB ROSNER
12768,LES RHODES
12769,JEREMY LEGGATT
12770,DOROTHY L SAYERS
12771,TERRY COLE-WHITTAKER
12772,JESSICA MITFORD
12773,BARONESS ORCZY
12774,DEBORAH ADAMS
12775,MICHELLE KWAN
12776,LAURA M. JAMES
12777,JACQUELINE GIRDNER
12778,ELLEN FEIN
12779,SHERRIE SCHNEIDER
12780,LOU JANE TEMPLE
12781,JOHN HOCKENBERRY
12782,SHELDON RUBIN
12783,LAURIEN BERENSON
12784,ARLENE MATTHEWS
12785,NADINE MOCKLER
12786,FRANCES GRAY PATTON
12787,EMMUSKA ORCZY
12788,MILDRED A. WIRT
12789,RUSSELL H. TANDY
12790,ALLEN MANDELBAUM
12791,DIANE M STORTZ
12792,NANCY LEE TEAFF MD
12793,KIM WRIGHT WILEY
12794,DOWNING
12795,CHUCK SLACK
12796,CARLA JABLONSKI
12797,DONALD M. SILVER
12798,PATRICIA J. WYNNE
12799,PATRICIA J. WYN
12800,LUDWIG  BEMELMANS
12801,JESSE YOUNGER
12802,AURELIUS BATTAGLIA
12803,JENNIFER DEWEY
12804,READ
12805,VINCENT ANDRIANI
12806,HENRIK DRESCHER
12807,ROBERT LOREN FLEMING
12808,KEN KIMMELMAN
12809,ELSPETH MURPHY
12810,JANE E. NELSON
12811,JOHN WALSH
12812,JONATHAN FRAKES
12813,NANCY L. MACE
12814,PETER V. RABINS
12815,TERENCE; CRIDER
12816,BILL; LEE
12817,WENDI; SCHUMACHER
12818,AIL
12819,LAZARIS
12820,JOHN HOLLANDER
12821,NANCY FAIRBANKS
12822,ANDREW CARROLL
12823,ROBERT KIMMEL SMITH
12824,GEORGE SULLIVAN
12825,EMMA GELDERS STERNE
12826,ALTON RAIBLE
12827,RICHARD SKINNER
12828,JASON MOSS
12829,JEFFREY KOTTLER
12830,ANTON CHAITKIN
12831,E .M. DELAFIELD
12832,EM DELAFIELD
12833,ARTHUR WATTS
12834,MARY BORDEN
12835,ELIZABETH FOXWELL
12836,HAMILTON CRANE
12837,LEE CHARLES KELLEY
12838,FRANK FERRELL
12839,JANET FERRELL
12840,EDWARD WAKIN
12841,JOAN EMBERY
12842,STEVEN H SILVER
12843,GENE STRATTON PORTER
12844,LORI MARIE CARLSON
12845,CAROL ANNE O'MARIE
12846,GARY TRUDEAU
12847,DONALD CARRICK
12848,LEBBEUS WOODS
12849,DOREEN TOVEY
12850,JAQUELINE KING
12851,ROBERT ELLSBERG
12852,RUTH TEICHROEB
12853,JULIE NIXON EISENHOWER
12854,LORI COPELAND
12855,PATRICIA WINDSOR
12856,NORMA MAZER
12857,HERBERT FENSTERHEIM PH.D.
12858,JEAN BAER
12859,DEBORAH DONNELLY
12860,S. GROSS
12861,DORIE BYERS
12862,EDWARD BALL
12863,LAURA PEDERSEN
12864,JUDITH FEIN
12865,EASTMAN KODAK COMPANY
12866,PHYLLIS ROSE
12867,JEAN WICKSTROM LILES
12868,LISA A. HOOPER
12869,RICHARD LOCKRIDGE
12870,FRANCES LOCKRIDGE
12871,FRANCESS LIN LANTZ
12872,TIP O'NEILL
12873,MANUEL J. SMITH
12874,DICK KING-SMITH
12875,KATE DOUGLAS WIGGIN
12876,DEBORAH G. FELDER
12877,STEPHEN KRENSKY
12878,FM CORNFORD
12879,JACK SHEPHERD
12880,THOMAS NELSON PUBLISHERS
12881,HILARY KNIGHT
12882,WILLIAM STEVENSON
12883,CHARLOTTE ELKINS
12884,KENNETH GILES
12885,AA FAIR
12886,LAUREL ROBERTSON
12887,DAVID WALLECHINSKY
12888,FRANCES BURNETT
12889,JULIE HARRIS
12890,FARLEY MOWAT
12891,CHUCK YEAGER
12892,CHARLES LEERHSEN
12893,CLAIRE TOMALIN
12894,AMANDA BROWN
12895,PETER SIS
12896,KATHRYN KENNY
12897,SUSAN FELDMANN
12898,CHARLES E. FUNK
12899,STEWART COWLEY
12900,SUSI ADAMS
12901,MARK SALTZMAN
12902,DOUGLAS J. RUMFORD
12903,BILL HINDS
12904,SIDONIE­GABRIELLE COLETTE
12905,JE
12906,BORIS PASTERNAK
12907,IRIS RAINER DART
12908,CHRISTOPHER SYKES
12909,JOHN R. NEILL
12910,SISTER CAROL ANNE O'MARIE
12911,JACKIE FRENCH KOLLER
12912,JUDITH MITCHELL
12913,MARY RODGERS
12914,HAROLD S. KUSHNER
12915,SUSAN ALLEN TOTH
12916,MIGNON GOOD EBERHART
12917,JUDITH THURMAN
12918,DOROTHY LAW NOLTE PH.D.
12919,RACHEL HARRIS L.C.S.W.  PH
12920,JOSEPHINETEY
12921,JOSHUA REYNOLDS
12922,PAT ROGERS
12923,ELIZABETH FORSYTHE HAILEY
12924,JIM LOVELL
12925,BARBARA BUSH
12926,PAUL GREENGRASS
12927,CLEMENT C. MOORE
12928,ROBIN (&AMP; ANNE MCCAFFREY) WOOD
12929,WILLIAM SALE JR
12930,THOMAS T. NOGUCHI
12931,JOSEPH DIMONA
12932,LESLIE O'KANE
12933,W. FEZLER
12934,AJ RUSSELL
12935,DON H POLSTON
12936,MICHAEL MITTON
12937,JOEL MARTIN
12938,MICHAEL LOWERBEIN
12939,MIKEL VAUSE
12940,PEGGY FLEMING
12941,BERT STERN
12942,HELEN EUSTIS
